log,combo,degradation_dim,degradation_level,dropped,dropped_count,status,elapsed_s,mandatory_node_count,total_node_count,tree_source,weight_voidage,skipprob,matchprob,salign_coverage,voidsalign3,voidmass_deficit_lower,voidmass_deficit_upper,voidmass_movecount,voidmass_movecount_bound,voidmass_process_lower,voidmass_process_upper,alignment_coverage_pn2_lower,alignment_coverage_pn2_upper,voidsat2,mean_leaf_skipprob,timed_out_count,timed_out_weight
claims,claims_known,activity_frequency_gradual,0.0,,0,ok,8.400835100095719,8,12,cached,0.0083001328021248,0.0,1.0,0.998821548821549,0.0011784511784511,0.0111111111111111,0.0111111111111111,5.5888888888888895,5.5888888888888895,0.0019880715705765,0.0019880715705765,0.998148148148148,0.998148148148148,0.0564894197354609,0.0095238095238095,0,0.0
claims,claims_known,activity_frequency_gradual,0.1,"call_customer, decide_appeal, lodge_appeal",3,ok,8.353986399713904,8,12,cached,0.0034353384387351,0.0,1.0,0.9976851851851852,0.0023148148148147,0.025,0.025,5.049999999999999,5.049999999999999,0.0049504950495049,0.0049504950495049,0.9979761904761904,0.9979761904761904,0.1324714190952587,0.0078522021456804,0,0.0
claims,claims_known,activity_frequency_gradual,0.2,"call_customer, decide_appeal, lodge_appeal, receive_docs",4,ok,8.414031600113958,8,12,cached,0.0687499999999999,0.0,1.0,0.9623809523809524,0.0376190476190476,0.3277777777777778,0.3277777777777778,4.555555555555554,4.555555555555554,0.0719512195121951,0.0719512195121951,0.9685511148904006,0.9685511148904006,0.1977769619893908,0.15,0,0.0
claims,claims_known,activity_frequency_gradual,0.3,"call_customer, decide_appeal, lodge_appeal, receive_docs",4,ok,9.711951999925075,8,12,cached,0.1395833333333332,0.0,1.0,0.8351402116402117,0.1648597883597885,0.947222222222222,0.947222222222222,4.661111111111109,4.661111111111109,0.2032181168057211,0.2032181168057211,0.8820957420005038,0.8820957420005038,0.3022370702025727,0.2309523809523809,0,0.0
claims,claims_known,activity_frequency_gradual,0.4,"assess, call_customer, decide_appeal, lodge_appeal, receive_docs",5,ok,7.249239500146359,8,12,cached,0.2333333333333334,0.0,1.0,0.7070343915343916,0.281755291005291,1.5499999999999987,1.5499999999999987,4.733333333333332,4.733333333333332,0.3274647887323942,0.3274647887323942,0.7909878747795412,0.7909878747795412,0.3100353356365335,0.3119047619047618,0,0.0
claims,claims_known,activity_frequency_gradual,0.5,"assess, call_customer, decide_appeal, lodge_appeal, receive_docs",5,ok,7.619047000072896,8,12,cached,0.3708333333333333,0.0,1.0,0.5798544973544973,0.3837455908289241,2.1000000000000005,2.1000000000000005,4.733333333333334,4.733333333333334,0.4436619718309859,0.4436619718309859,0.6990890652557319,0.6990890652557319,0.1492562955894441,0.3904761904761905,0,0.0
claims,claims_known,activity_frequency_gradual,0.6,"assess, call_customer, close, decide_appeal, lodge_appeal, receive_docs",6,ok,7.474545200355351,8,12,cached,0.5125,0.0,1.0,0.4464638447971781,0.4980555555555556,2.6666666666666656,2.6666666666666656,4.7333333333333325,4.7333333333333325,0.5633802816901408,0.5633802816901408,0.5628511904761904,0.5628511904761904,0.0862687838911623,0.4714285714285714,0,0.0
claims,claims_known,activity_frequency_gradual,0.7,"assess, call_customer, close, decide_appeal, lodge_appeal, receive_docs",6,ok,7.405764600262046,8,12,cached,0.6541666666666667,0.0,1.0,0.2989259259259259,0.6618875661375662,3.2333333333333334,3.2333333333333334,4.733333333333332,4.733333333333332,0.6830985915492961,0.6830985915492961,0.3995568783068783,0.3995568783068783,0.1247407404191197,0.5523809523809524,0,0.0
claims,claims_known,activity_frequency_gradual,0.8,"assess, call_customer, close, decide_appeal, lodge_appeal, receive_docs, register",7,ok,7.214569500181824,8,12,cached,0.6875,0.0,1.0,0.2591933916423712,0.7178879170715905,3.244897959183673,3.244897959183673,4.489795918367348,4.489795918367348,0.7227272727272723,0.7227272727272723,0.3505085843861353,0.3505085843861353,0.0921282798833827,0.5714285714285714,0,0.0
claims,claims_known,activity_frequency_gradual,0.9,"assess, call_customer, close, decide_appeal, lodge_appeal, receive_docs, register",7,ok,6.275497199967504,8,12,cached,0.6875,0.0,1.0,0.2559523809523809,0.7261904761904763,3.142857142857143,3.142857142857143,4.285714285714286,4.285714285714286,0.7333333333333334,0.7333333333333334,0.3488095238095238,0.3488095238095238,0.0714285714285709,0.5714285714285714,0,0.0
